filename,width,height,class,xmin,ymin,xmax,ymax
seq0535_jpg.rf.582c8d704a6cfef473f86c711ab6b2be.jpg,4908,3264,RBC,714,0,855,59
seq0535_jpg.rf.582c8d704a6cfef473f86c711ab6b2be.jpg,4908,3264,RBC,709,2437,860,2574
seq0426_jpg.rf.761a57a22add2d69ad085d4d41ae4939.jpg,4908,3264,WBC,1,1047,94,1164
seq0426_jpg.rf.761a57a22add2d69ad085d4d41ae4939.jpg,4908,3264,WBC,2410,1054,2555,1183
seq0426_jpg.rf.761a57a22add2d69ad085d4d41ae4939.jpg,4908,3264,WBC,1887,528,2048,664
seq0426_jpg.rf.761a57a22add2d69ad085d4d41ae4939.jpg,4908,3264,WBC,2932,1,3065,96
seq0426_jpg.rf.761a57a22add2d69ad085d4d41ae4939.jpg,4908,3264,WBC,3094,2899,3203,3038
seq0426_jpg.rf.761a57a22add2d69ad085d4d41ae4939.jpg,4908,3264,RBC,1174,2938,1271,3060
seq0426_jpg.rf.761a57a22add2d69ad085d4d41ae4939.jpg,4908,3264,RBC,3371,789,3513,928
seq0426_jpg.rf.761a57a22add2d69ad085d4d41ae4939.jpg,4908,3264,RBC,3881,1634,4003,1741
seq0426_jpg.rf.761a57a22add2d69ad085d4d41ae4939.jpg,4908,3264,RBC,4432,199,4558,331
seq0426_jpg.rf.761a57a22add2d69ad085d4d41ae4939.jpg,4908,3264,EPC,1384,876,1665,1276
seq0426_jpg.rf.761a57a22add2d69ad085d4d41ae4939.jpg,4908,3264,S-RBC,2700,476,2845,609
seq0369_jpg.rf.e72f49b5970f35d8d8d9575ab741ee1b.jpg,4908,3264,WBC,3083,1510,3256,1667
seq0369_jpg.rf.e72f49b5970f35d8d8d9575ab741ee1b.jpg,4908,3264,WBC,2750,1136,2877,1258
seq0369_jpg.rf.e72f49b5970f35d8d8d9575ab741ee1b.jpg,4908,3264,WBC,2284,2006,2407,2121
seq0369_jpg.rf.e72f49b5970f35d8d8d9575ab741ee1b.jpg,4908,3264,WBC,748,700,906,823
seq0369_jpg.rf.e72f49b5970f35d8d8d9575ab741ee1b.jpg,4908,3264,WBC,1173,1885,1296,2012
seq0369_jpg.rf.e72f49b5970f35d8d8d9575ab741ee1b.jpg,4908,3264,WBC,2742,1931,2857,2056
seq0523_jpg.rf.19f214f6ad8ca489e3ce00429dbbcfee.jpg,4908,3264,RBC,3632,1699,3796,1878
seq0523_jpg.rf.19f214f6ad8ca489e3ce00429dbbcfee.jpg,4908,3264,RBC,1329,1453,1504,1617
seq0523_jpg.rf.19f214f6ad8ca489e3ce00429dbbcfee.jpg,4908,3264,WBC,1350,1253,1496,1385
seq0523_jpg.rf.19f214f6ad8ca489e3ce00429dbbcfee.jpg,4908,3264,WBC,2325,1074,2457,1206
seq0523_jpg.rf.19f214f6ad8ca489e3ce00429dbbcfee.jpg,4908,3264,WBC,2418,1431,2550,1560
seq0523_jpg.rf.19f214f6ad8ca489e3ce00429dbbcfee.jpg,4908,3264,WBC,3043,2106,3196,2238
seq0523_jpg.rf.19f214f6ad8ca489e3ce00429dbbcfee.jpg,4908,3264,WBC,4764,1120,4896,1281
seq0523_jpg.rf.19f214f6ad8ca489e3ce00429dbbcfee.jpg,4908,3264,RBC,4768,706,4908,860
seq0523_jpg.rf.19f214f6ad8ca489e3ce00429dbbcfee.jpg,4908,3264,RBC,2493,3181,2639,3264
seq0523_jpg.rf.19f214f6ad8ca489e3ce00429dbbcfee.jpg,4908,3264,RBC,1495,59,1605,208
seq0543_jpg.rf.a3e842fd126c0f1b5dad9554d2bf9b8c.jpg,4908,3264,RBC,3270,1396,3426,1537
seq0543_jpg.rf.a3e842fd126c0f1b5dad9554d2bf9b8c.jpg,4908,3264,RBC,3333,781,3493,915
seq0543_jpg.rf.a3e842fd126c0f1b5dad9554d2bf9b8c.jpg,4908,3264,RBC,1389,648,1530,796
seq0543_jpg.rf.a3e842fd126c0f1b5dad9554d2bf9b8c.jpg,4908,3264,WBC,389,2019,530,2144
seq0543_jpg.rf.a3e842fd126c0f1b5dad9554d2bf9b8c.jpg,4908,3264,WBC,1996,2689,2122,2826
seq0543_jpg.rf.a3e842fd126c0f1b5dad9554d2bf9b8c.jpg,4908,3264,EPC,2315,2163,2611,2504
seq0543_jpg.rf.a3e842fd126c0f1b5dad9554d2bf9b8c.jpg,4908,3264,WBC,2522,415,2700,596
seq0543_jpg.rf.a3e842fd126c0f1b5dad9554d2bf9b8c.jpg,4908,3264,WBC,3163,81,3319,215
seq0543_jpg.rf.a3e842fd126c0f1b5dad9554d2bf9b8c.jpg,4908,3264,WBC,1981,474,2122,615
seq0422_jpg.rf.959bc0b986fb32fcb347c5de52287fea.jpg,4908,3264,RBC,2942,488,3090,629
seq0422_jpg.rf.959bc0b986fb32fcb347c5de52287fea.jpg,4908,3264,RBC,1790,1329,1936,1460
seq0422_jpg.rf.959bc0b986fb32fcb347c5de52287fea.jpg,4908,3264,RBC,1799,2294,1928,2420
seq0422_jpg.rf.959bc0b986fb32fcb347c5de52287fea.jpg,4908,3264,RBC,4436,2366,4608,2506
seq0422_jpg.rf.959bc0b986fb32fcb347c5de52287fea.jpg,4908,3264,RBC,4639,243,4768,377
seq0422_jpg.rf.959bc0b986fb32fcb347c5de52287fea.jpg,4908,3264,WBC,1082,57,1228,169
seq0422_jpg.rf.959bc0b986fb32fcb347c5de52287fea.jpg,4908,3264,WBC,1059,1,1205,77
seq0422_jpg.rf.959bc0b986fb32fcb347c5de52287fea.jpg,4908,3264,RBC,536,2786,699,2937
seq0422_jpg.rf.959bc0b986fb32fcb347c5de52287fea.jpg,4908,3264,L-WBC,3048,2929,3390,3264
seq0422_jpg.rf.959bc0b986fb32fcb347c5de52287fea.jpg,4908,3264,WBC,4062,2994,4216,3169
seq0422_jpg.rf.959bc0b986fb32fcb347c5de52287fea.jpg,4908,3264,L-WBC,4190,891,4556,1263
seq0422_jpg.rf.959bc0b986fb32fcb347c5de52287fea.jpg,4908,3264,WBC,2916,243,3065,363
seq0364_jpg.rf.d767c2a76ea8659c7d7ead6c8b524be9.jpg,4908,3264,WBC,2159,1,2290,94
seq0364_jpg.rf.d767c2a76ea8659c7d7ead6c8b524be9.jpg,4908,3264,WBC,3005,1160,3125,1306
seq0364_jpg.rf.d767c2a76ea8659c7d7ead6c8b524be9.jpg,4908,3264,WBC,3350,1317,3497,1434
seq0364_jpg.rf.d767c2a76ea8659c7d7ead6c8b524be9.jpg,4908,3264,RBC,2367,700,2497,823
seq0364_jpg.rf.d767c2a76ea8659c7d7ead6c8b524be9.jpg,4908,3264,S-RBC,695,857,839,1006
seq0364_jpg.rf.d767c2a76ea8659c7d7ead6c8b524be9.jpg,4908,3264,RBC,1,2532,83,2669
seq0364_jpg.rf.d767c2a76ea8659c7d7ead6c8b524be9.jpg,4908,3264,WBC,4842,1087,4908,1224
seq0388_jpg.rf.03a5d0da59a6d91616e7c25d225ee503.jpg,4908,3264,WBC,1621,480,1764,621
seq0388_jpg.rf.03a5d0da59a6d91616e7c25d225ee503.jpg,4908,3264,RBC,958,927,1095,1057
seq0388_jpg.rf.03a5d0da59a6d91616e7c25d225ee503.jpg,4908,3264,S-RBC,2300,15,2453,148
seq0388_jpg.rf.03a5d0da59a6d91616e7c25d225ee503.jpg,4908,3264,RBC,4160,373,4272,529
seq0388_jpg.rf.03a5d0da59a6d91616e7c25d225ee503.jpg,4908,3264,RBC,4307,390,4423,520
seq0388_jpg.rf.03a5d0da59a6d91616e7c25d225ee503.jpg,4908,3264,S-RBC,3921,1829,4056,1948
seq0459_jpg.rf.a3a83b239fb055c8aae8b54988f2b5c9.jpg,4908,3264,RBC,2173,1284,2325,1434
seq0459_jpg.rf.a3a83b239fb055c8aae8b54988f2b5c9.jpg,4908,3264,RBC,2399,1,2525,110
seq0459_jpg.rf.a3a83b239fb055c8aae8b54988f2b5c9.jpg,4908,3264,L-WBC,86,1654,362,1958
seq0459_jpg.rf.a3a83b239fb055c8aae8b54988f2b5c9.jpg,4908,3264,WBC,866,1347,1038,1475
seq0459_jpg.rf.a3a83b239fb055c8aae8b54988f2b5c9.jpg,4908,3264,WBC,1890,1344,2021,1478
seq0459_jpg.rf.a3a83b239fb055c8aae8b54988f2b5c9.jpg,4908,3264,WBC,2059,2058,2221,2196
seq0459_jpg.rf.a3a83b239fb055c8aae8b54988f2b5c9.jpg,4908,3264,WBC,741,3085,872,3216
seq0459_jpg.rf.a3a83b239fb055c8aae8b54988f2b5c9.jpg,4908,3264,WBC,4252,1127,4390,1265
seq0442_jpg.rf.43298a0097bb330771a700b15629a78f.jpg,4908,3264,RBC,3123,1,3281,103
seq0442_jpg.rf.43298a0097bb330771a700b15629a78f.jpg,4908,3264,EPC,4778,1515,4908,1776
seq0442_jpg.rf.43298a0097bb330771a700b15629a78f.jpg,4908,3264,RBC,760,2218,884,2367
seq0442_jpg.rf.43298a0097bb330771a700b15629a78f.jpg,4908,3264,WBC,577,2873,773,3053
seq0428_jpg.rf.87f0c5e9902f5cd0a41679b69002a5aa.jpg,4908,3264,RBC,3324,845,3465,993
seq0428_jpg.rf.87f0c5e9902f5cd0a41679b69002a5aa.jpg,4908,3264,S-RBC,3941,1875,4054,2043
seq0428_jpg.rf.87f0c5e9902f5cd0a41679b69002a5aa.jpg,4908,3264,RBC,2113,20,2273,147
seq0428_jpg.rf.87f0c5e9902f5cd0a41679b69002a5aa.jpg,4908,3264,WBC,1220,253,1367,410
seq0428_jpg.rf.87f0c5e9902f5cd0a41679b69002a5aa.jpg,4908,3264,L-WBC,200,183,510,520
seq0428_jpg.rf.87f0c5e9902f5cd0a41679b69002a5aa.jpg,4908,3264,RBC,1,1743,140,1877
seq0428_jpg.rf.87f0c5e9902f5cd0a41679b69002a5aa.jpg,4908,3264,WBC,1947,3007,2097,3157
seq0428_jpg.rf.87f0c5e9902f5cd0a41679b69002a5aa.jpg,4908,3264,L-WBC,4793,3203,4908,3264
seq0428_jpg.rf.87f0c5e9902f5cd0a41679b69002a5aa.jpg,4908,3264,RBC,751,2383,845,2485
seq0507_jpg.rf.a3904039e5b3cee4bc0b9fb9b5b5ec9f.jpg,4908,3264,EPC,3312,1929,3991,2338
seq0507_jpg.rf.a3904039e5b3cee4bc0b9fb9b5b5ec9f.jpg,4908,3264,WBC,2595,1958,2741,2104
seq0507_jpg.rf.a3904039e5b3cee4bc0b9fb9b5b5ec9f.jpg,4908,3264,WBC,2499,3058,2649,3188
seq0507_jpg.rf.a3904039e5b3cee4bc0b9fb9b5b5ec9f.jpg,4908,3264,WBC,1382,204,1520,346
seq0507_jpg.rf.a3904039e5b3cee4bc0b9fb9b5b5ec9f.jpg,4908,3264,RBC,1,651,138,780
seq0507_jpg.rf.a3904039e5b3cee4bc0b9fb9b5b5ec9f.jpg,4908,3264,S-RBC,148,913,306,1050
seq0507_jpg.rf.a3904039e5b3cee4bc0b9fb9b5b5ec9f.jpg,4908,3264,S-RBC,1740,1572,1833,1672
seq0485_jpg.rf.e7c1feae487c098942e739bddbf1b24e.jpg,4908,3264,RBC,2800,211,2988,353
seq0485_jpg.rf.e7c1feae487c098942e739bddbf1b24e.jpg,4908,3264,WBC,535,318,665,434
seq0485_jpg.rf.e7c1feae487c098942e739bddbf1b24e.jpg,4908,3264,WBC,415,591,562,718
seq0485_jpg.rf.e7c1feae487c098942e739bddbf1b24e.jpg,4908,3264,RBC,1200,1841,1362,1980
seq0485_jpg.rf.e7c1feae487c098942e739bddbf1b24e.jpg,4908,3264,RBC,1504,2549,1662,2684
seq0485_jpg.rf.e7c1feae487c098942e739bddbf1b24e.jpg,4908,3264,WBC,2042,2937,2173,3064
seq0485_jpg.rf.e7c1feae487c098942e739bddbf1b24e.jpg,4908,3264,WBC,3896,2480,4073,2745
seq0485_jpg.rf.e7c1feae487c098942e739bddbf1b24e.jpg,4908,3264,S-RBC,3492,2703,3646,2841
seq0438_jpg.rf.8d0261e0492b1b4685bd4d7b07207fa1.jpg,4908,3264,EPC,1408,723,1708,980
seq0438_jpg.rf.8d0261e0492b1b4685bd4d7b07207fa1.jpg,4908,3264,L-WBC,2508,2688,2795,2945
seq0438_jpg.rf.8d0261e0492b1b4685bd4d7b07207fa1.jpg,4908,3264,L-WBC,3364,327,3651,623
seq0438_jpg.rf.8d0261e0492b1b4685bd4d7b07207fa1.jpg,4908,3264,RBC,2699,310,2821,427
seq0438_jpg.rf.8d0261e0492b1b4685bd4d7b07207fa1.jpg,4908,3264,RBC,2208,610,2347,745
seq0438_jpg.rf.8d0261e0492b1b4685bd4d7b07207fa1.jpg,4908,3264,RBC,695,2767,856,2914
seq0438_jpg.rf.8d0261e0492b1b4685bd4d7b07207fa1.jpg,4908,3264,WBC,142,552,302,694
seq0438_jpg.rf.8d0261e0492b1b4685bd4d7b07207fa1.jpg,4908,3264,S-RBC,392,1710,527,1829
seq0406_jpg.rf.f0d734f2c0c91ae4fe524db5e53cb93d.jpg,4908,3264,L-WBC,2293,1937,2503,2137
seq0406_jpg.rf.f0d734f2c0c91ae4fe524db5e53cb93d.jpg,4908,3264,WBC,1127,2493,1253,2613
seq0406_jpg.rf.f0d734f2c0c91ae4fe524db5e53cb93d.jpg,4908,3264,WBC,420,1467,590,1593
seq0406_jpg.rf.f0d734f2c0c91ae4fe524db5e53cb93d.jpg,4908,3264,WBC,240,2127,373,2247
seq0406_jpg.rf.f0d734f2c0c91ae4fe524db5e53cb93d.jpg,4908,3264,RBC,1243,2013,1380,2150
seq0406_jpg.rf.f0d734f2c0c91ae4fe524db5e53cb93d.jpg,4908,3264,RBC,1537,2723,1680,2863
seq0406_jpg.rf.f0d734f2c0c91ae4fe524db5e53cb93d.jpg,4908,3264,RBC,2900,1470,3047,1617
seq0406_jpg.rf.f0d734f2c0c91ae4fe524db5e53cb93d.jpg,4908,3264,RBC,2800,877,2933,1020
seq0406_jpg.rf.f0d734f2c0c91ae4fe524db5e53cb93d.jpg,4908,3264,WBC,3483,193,3620,347
seq0406_jpg.rf.f0d734f2c0c91ae4fe524db5e53cb93d.jpg,4908,3264,WBC,4613,3160,4763,3264
seq0522_jpg.rf.ac3808f152372a5b967a64be1dfe5365.jpg,4908,3264,WBC,3029,1349,3171,1499
seq0522_jpg.rf.ac3808f152372a5b967a64be1dfe5365.jpg,4908,3264,WBC,3054,1931,3239,2092
seq0522_jpg.rf.ac3808f152372a5b967a64be1dfe5365.jpg,4908,3264,RBC,1379,474,1518,610
seq0522_jpg.rf.ac3808f152372a5b967a64be1dfe5365.jpg,4908,3264,RBC,1064,892,1196,1045
seq0522_jpg.rf.ac3808f152372a5b967a64be1dfe5365.jpg,4908,3264,RBC,307,1281,461,1424
seq0522_jpg.rf.ac3808f152372a5b967a64be1dfe5365.jpg,4908,3264,RBC,1554,2274,1689,2420
seq0522_jpg.rf.ac3808f152372a5b967a64be1dfe5365.jpg,4908,3264,RBC,2643,2113,2789,2267
seq0522_jpg.rf.ac3808f152372a5b967a64be1dfe5365.jpg,4908,3264,RBC,300,2856,468,2974
seq0522_jpg.rf.ac3808f152372a5b967a64be1dfe5365.jpg,4908,3264,RBC,3893,3060,4054,3210
seq0522_jpg.rf.ac3808f152372a5b967a64be1dfe5365.jpg,4908,3264,RBC,4329,756,4461,913
seq0547_jpg.rf.4f2028489646666778ae5bd0ef6b3c17.jpg,4908,3264,EPC,2269,1523,2860,2023
seq0547_jpg.rf.4f2028489646666778ae5bd0ef6b3c17.jpg,4908,3264,WBC,3234,906,3382,1041
seq0547_jpg.rf.4f2028489646666778ae5bd0ef6b3c17.jpg,4908,3264,WBC,2882,58,3112,201
seq0547_jpg.rf.4f2028489646666778ae5bd0ef6b3c17.jpg,4908,3264,WBC,2299,914,2460,1045
seq0547_jpg.rf.4f2028489646666778ae5bd0ef6b3c17.jpg,4908,3264,WBC,2442,1345,2608,1497
seq0547_jpg.rf.4f2028489646666778ae5bd0ef6b3c17.jpg,4908,3264,WBC,642,1941,799,2067
seq0547_jpg.rf.4f2028489646666778ae5bd0ef6b3c17.jpg,4908,3264,RBC,1486,1658,1656,1827
seq0547_jpg.rf.4f2028489646666778ae5bd0ef6b3c17.jpg,4908,3264,RBC,3282,2949,3412,3067
seq0398_jpg.rf.54d408644d53f4cd324397ed6c3926a7.jpg,4908,3264,EPC,3661,470,3897,715
seq0398_jpg.rf.54d408644d53f4cd324397ed6c3926a7.jpg,4908,3264,RBC,3694,1009,3848,1151
seq0398_jpg.rf.54d408644d53f4cd324397ed6c3926a7.jpg,4908,3264,RBC,3139,651,3297,786
seq0398_jpg.rf.54d408644d53f4cd324397ed6c3926a7.jpg,4908,3264,WBC,4781,393,4900,518
seq0398_jpg.rf.54d408644d53f4cd324397ed6c3926a7.jpg,4908,3264,RBC,2965,2851,3103,3002
seq0398_jpg.rf.54d408644d53f4cd324397ed6c3926a7.jpg,4908,3264,WBC,1971,3054,2103,3176
seq0398_jpg.rf.54d408644d53f4cd324397ed6c3926a7.jpg,4908,3264,RBC,1,147,71,276
seq0398_jpg.rf.54d408644d53f4cd324397ed6c3926a7.jpg,4908,3264,S-RBC,728,2210,925,2355
seq0398_jpg.rf.54d408644d53f4cd324397ed6c3926a7.jpg,4908,3264,S-RBC,3200,347,3354,502

seq0370_jpg.rf.825aa55afc40dfb3d318392417116fb4.jpg,4908,3264,WBC,4147,562,4286,680
seq0370_jpg.rf.825aa55afc40dfb3d318392417116fb4.jpg,4908,3264,WBC,4565,1757,4693,1883
seq0370_jpg.rf.825aa55afc40dfb3d318392417116fb4.jpg,4908,3264,WBC,3067,2318,3193,2432
seq0370_jpg.rf.825aa55afc40dfb3d318392417116fb4.jpg,4908,3264,WBC,181,2646,314,2783
seq0370_jpg.rf.825aa55afc40dfb3d318392417116fb4.jpg,4908,3264,WBC,719,2692,865,2829
seq0370_jpg.rf.825aa55afc40dfb3d318392417116fb4.jpg,4908,3264,RBC,3174,2532,3328,2671
seq0370_jpg.rf.825aa55afc40dfb3d318392417116fb4.jpg,4908,3264,RBC,1707,1359,1835,1478
seq0444_jpg.rf.9c29ec3f1d757cc794be766c69ffa3a7.jpg,4908,3264,WBC,1213,670,1387,809
seq0444_jpg.rf.9c29ec3f1d757cc794be766c69ffa3a7.jpg,4908,3264,RBC,1942,1460,2103,1583
seq0444_jpg.rf.9c29ec3f1d757cc794be766c69ffa3a7.jpg,4908,3264,S-RBC,3242,996,3368,1125
seq0444_jpg.rf.9c29ec3f1d757cc794be766c69ffa3a7.jpg,4908,3264,WBC,4465,131,4603,241
seq0444_jpg.rf.9c29ec3f1d757cc794be766c69ffa3a7.jpg,4908,3264,WBC,2175,2052,2302,2203
seq0503_jpg.rf.8248f02d79b2ebec738480d706bd3fbc.jpg,4908,3264,RBC,4445,1057,4585,1196
seq0503_jpg.rf.8248f02d79b2ebec738480d706bd3fbc.jpg,4908,3264,RBC,3656,202,3785,345
seq0503_jpg.rf.8248f02d79b2ebec738480d706bd3fbc.jpg,4908,3264,RBC,3115,2304,3253,2431
seq0503_jpg.rf.8248f02d79b2ebec738480d706bd3fbc.jpg,4908,3264,WBC,4648,3194,4788,3264
seq0503_jpg.rf.8248f02d79b2ebec738480d706bd3fbc.jpg,4908,3264,WBC,1645,2345,1831,2496
seq0503_jpg.rf.8248f02d79b2ebec738480d706bd3fbc.jpg,4908,3264,RBC,4818,2918,4908,3052
seq0373_jpg.rf.b70fa71e5495081d87a1340569d50f8e.jpg,4908,3264,WBC,1640,804,1772,929
seq0373_jpg.rf.b70fa71e5495081d87a1340569d50f8e.jpg,4908,3264,RBC,1567,1391,1715,1507
seq0373_jpg.rf.b70fa71e5495081d87a1340569d50f8e.jpg,4908,3264,RBC,4726,896,4864,1029
seq0373_jpg.rf.b70fa71e5495081d87a1340569d50f8e.jpg,4908,3264,RBC,3009,2997,3131,3100
seq0373_jpg.rf.b70fa71e5495081d87a1340569d50f8e.jpg,4908,3264,S-RBC,3776,1,3907,66
seq0395_jpg.rf.0397fba0ab0c1525cbf22e72b6cd9079.jpg,4908,3264,WBC,2678,1407,2818,1537
seq0395_jpg.rf.0397fba0ab0c1525cbf22e72b6cd9079.jpg,4908,3264,WBC,2353,274,2478,393
seq0395_jpg.rf.0397fba0ab0c1525cbf22e72b6cd9079.jpg,4908,3264,WBC,1389,126,1522,257
seq0395_jpg.rf.0397fba0ab0c1525cbf22e72b6cd9079.jpg,4908,3264,RBC,1189,1403,1305,1532
seq0395_jpg.rf.0397fba0ab0c1525cbf22e72b6cd9079.jpg,4908,3264,RBC,1755,1572,1884,1703
seq0395_jpg.rf.0397fba0ab0c1525cbf22e72b6cd9079.jpg,4908,3264,RBC,1559,2218,1709,2343
seq0395_jpg.rf.0397fba0ab0c1525cbf22e72b6cd9079.jpg,4908,3264,RBC,712,2009,868,2145
seq0395_jpg.rf.0397fba0ab0c1525cbf22e72b6cd9079.jpg,4908,3264,WBC,1,1441,84,1664
seq0512_jpg.rf.a72a337d0892a8a95fa30e59a4a53cb1.jpg,4908,3264,WBC,3820,1568,3972,1704
seq0512_jpg.rf.a72a337d0892a8a95fa30e59a4a53cb1.jpg,4908,3264,WBC,3828,2612,4004,2776
seq0512_jpg.rf.a72a337d0892a8a95fa30e59a4a53cb1.jpg,4908,3264,WBC,3552,1472,3692,1676
seq0512_jpg.rf.a72a337d0892a8a95fa30e59a4a53cb1.jpg,4908,3264,WBC,1920,2980,2140,3148
seq0512_jpg.rf.a72a337d0892a8a95fa30e59a4a53cb1.jpg,4908,3264,S-RBC,1812,2096,1936,2252
seq0512_jpg.rf.a72a337d0892a8a95fa30e59a4a53cb1.jpg,4908,3264,WBC,100,680,276,840
seq0512_jpg.rf.a72a337d0892a8a95fa30e59a4a53cb1.jpg,4908,3264,RBC,2775,1696,2868,1819
seq0496_jpg.rf.1515b3a3a295392ef4d41dd722ab1a9d.jpg,4908,3264,RBC,157,908,320,1050
seq0496_jpg.rf.1515b3a3a295392ef4d41dd722ab1a9d.jpg,4908,3264,RBC,4766,300,4907,471
seq0496_jpg.rf.1515b3a3a295392ef4d41dd722ab1a9d.jpg,4908,3264,RBC,4607,2121,4774,2267
seq0496_jpg.rf.1515b3a3a295392ef4d41dd722ab1a9d.jpg,4908,3264,S-RBC,3920,504,4082,671
seq0496_jpg.rf.1515b3a3a295392ef4d41dd722ab1a9d.jpg,4908,3264,WBC,2133,500,2310,663
seq0496_jpg.rf.1515b3a3a295392ef4d41dd722ab1a9d.jpg,4908,3264,RBC,429,1857,548,1983
seq0380_jpg.rf.f6dc578a99aa2ac3d73451b4c444c5e7.jpg,4908,3264,WBC,2975,185,3110,289
seq0380_jpg.rf.f6dc578a99aa2ac3d73451b4c444c5e7.jpg,4908,3264,WBC,3995,1830,4138,1959
seq0380_jpg.rf.f6dc578a99aa2ac3d73451b4c444c5e7.jpg,4908,3264,S-RBC,1712,2178,1853,2307
seq0380_jpg.rf.f6dc578a99aa2ac3d73451b4c444c5e7.jpg,4908,3264,RBC,132,1959,277,2096
seq0380_jpg.rf.f6dc578a99aa2ac3d73451b4c444c5e7.jpg,4908,3264,RBC,586,2674,727,2809
seq0380_jpg.rf.f6dc578a99aa2ac3d73451b4c444c5e7.jpg,4908,3264,WBC,16,2107,149,2233
seq0531_jpg.rf.9bad93b7f1a69873da861876a1f239ef.jpg,4908,3264,L-WBC,1523,1875,1809,2160
seq0531_jpg.rf.9bad93b7f1a69873da861876a1f239ef.jpg,4908,3264,WBC,304,503,447,646
seq0531_jpg.rf.9bad93b7f1a69873da861876a1f239ef.jpg,4908,3264,RBC,2485,1,2623,65
seq0531_jpg.rf.9bad93b7f1a69873da861876a1f239ef.jpg,4908,3264,RBC,3751,298,3904,460
seq0531_jpg.rf.9bad93b7f1a69873da861876a1f239ef.jpg,4908,3264,RBC,3256,432,3394,594
seq0531_jpg.rf.9bad93b7f1a69873da861876a1f239ef.jpg,4908,3264,RBC,3523,1017,3685,1151
seq0531_jpg.rf.9bad93b7f1a69873da861876a1f239ef.jpg,4908,3264,RBC,2804,1189,2956,1317
seq0531_jpg.rf.9bad93b7f1a69873da861876a1f239ef.jpg,4908,3264,RBC,3180,1822,3356,1984
seq0531_jpg.rf.9bad93b7f1a69873da861876a1f239ef.jpg,4908,3264,RBC,3361,2103,3532,2256
seq0531_jpg.rf.9bad93b7f1a69873da861876a1f239ef.jpg,4908,3264,RBC,4861,2275,4908,2427
seq0531_jpg.rf.9bad93b7f1a69873da861876a1f239ef.jpg,4908,3264,S-RBC,4270,2475,4413,2675
seq0531_jpg.rf.9bad93b7f1a69873da861876a1f239ef.jpg,4908,3264,RBC,685,1589,866,1732
seq0531_jpg.rf.9bad93b7f1a69873da861876a1f239ef.jpg,4908,3264,RBC,4,2656,132,2822
seq0359_jpg.rf.58aedf79e25df53fe05649616ea04ee7.jpg,4908,3264,RBC,2165,138,2287,262
seq0359_jpg.rf.58aedf79e25df53fe05649616ea04ee7.jpg,4908,3264,RBC,502,344,606,446
seq0359_jpg.rf.58aedf79e25df53fe05649616ea04ee7.jpg,4908,3264,S-RBC,867,823,985,958
seq0359_jpg.rf.58aedf79e25df53fe05649616ea04ee7.jpg,4908,3264,RBC,2369,954,2498,1096
seq0359_jpg.rf.58aedf79e25df53fe05649616ea04ee7.jpg,4908,3264,WBC,3073,1017,3202,1152
seq0359_jpg.rf.58aedf79e25df53fe05649616ea04ee7.jpg,4908,3264,RBC,3721,902,3840,1071
seq0359_jpg.rf.58aedf79e25df53fe05649616ea04ee7.jpg,4908,3264,RBC,4121,477,4262,585
seq0359_jpg.rf.58aedf79e25df53fe05649616ea04ee7.jpg,4908,3264,WBC,4433,2234,4563,2368
seq0359_jpg.rf.58aedf79e25df53fe05649616ea04ee7.jpg,4908,3264,RBC,3153,2350,3294,2499
seq0359_jpg.rf.58aedf79e25df53fe05649616ea04ee7.jpg,4908,3264,RBC,1633,2344,1769,2475
seq0359_jpg.rf.58aedf79e25df53fe05649616ea04ee7.jpg,4908,3264,WBC,785,2899,942,3054
seq0474_jpg.rf.19b14bc2591a69d5df126ba81d1ad0f8.jpg,4908,3264,S-RBC,3900,1159,4019,1307
seq0474_jpg.rf.19b14bc2591a69d5df126ba81d1ad0f8.jpg,4908,3264,RBC,2956,759,3107,904
seq0474_jpg.rf.19b14bc2591a69d5df126ba81d1ad0f8.jpg,4908,3264,RBC,3559,2530,3715,2656
seq0474_jpg.rf.19b14bc2591a69d5df126ba81d1ad0f8.jpg,4908,3264,EPC,896,400,1544,759
seq0474_jpg.rf.19b14bc2591a69d5df126ba81d1ad0f8.jpg,4908,3264,EPC,722,652,1092,944
seq0474_jpg.rf.19b14bc2591a69d5df126ba81d1ad0f8.jpg,4908,3264,RBC,496,611,689,759
seq0474_jpg.rf.19b14bc2591a69d5df126ba81d1ad0f8.jpg,4908,3264,WBC,741,1333,885,1470
seq0474_jpg.rf.19b14bc2591a69d5df126ba81d1ad0f8.jpg,4908,3264,WBC,1544,326,1678,456
seq0474_jpg.rf.19b14bc2591a69d5df126ba81d1ad0f8.jpg,4908,3264,EPC,2802,1656,3193,2141
seq0451_jpg.rf.14e7a988d5c4fc977ebe3c6811f2a71e.jpg,4908,3264,RBC,417,2027,585,2191
seq0451_jpg.rf.14e7a988d5c4fc977ebe3c6811f2a71e.jpg,4908,3264,RBC,1744,1916,1884,2064
seq0451_jpg.rf.14e7a988d5c4fc977ebe3c6811f2a71e.jpg,4908,3264,RBC,1360,2300,1508,2440
seq0451_jpg.rf.14e7a988d5c4fc977ebe3c6811f2a71e.jpg,4908,3264,RBC,1556,692,1692,828
seq0451_jpg.rf.14e7a988d5c4fc977ebe3c6811f2a71e.jpg,4908,3264,RBC,1552,224,1700,368
seq0451_jpg.rf.14e7a988d5c4fc977ebe3c6811f2a71e.jpg,4908,3264,RBC,3168,2876,3308,3020
